,"市盈率PE(TTM)
[单位] 倍",,,,,,,,,
时间,全指公用,全指能源,全指材料,全指工业,全指可选,全指消费,全指医药,全指金融,全指信息,全指电信
2014/3/7,10.5803,10.8651,32.3732,19.8756,20.5536,21.4682,38.3234,5.7607,51.9382,52.9749
2014/3/6,10.6544,10.7561,32.3505,19.9306,20.5744,21.416,37.8974,5.8004,52.4219,53.2637
2014/3/5,10.7313,10.6606,32.3788,19.927,20.5509,21.4724,38.1728,5.7552,52.7587,53.0071
2014/3/4,10.7935,10.8308,32.623,20.0649,20.6269,21.3386,38.4684,5.8118,52.7889,53.1261
2014/3/3,10.8955,10.9308,32.4615,20.1039,20.7061,21.5074,38.6363,5.7953,53.2349,52.8055
2014/2/28,10.6745,10.8702,35.8496,19.7065,20.4008,21.0924,38.1043,5.8232,52.1513,51.2926
2014/2/27,10.5689,10.8905,35.7951,19.5668,19.8974,20.733,38.1828,5.8137,54.9287,50.5356
2014/2/26,10.4203,10.6303,36.3854,19.7198,20.387,20.9165,39.4632,5.7762,56.8139,51.2841
2014/2/25,10.3892,10.4998,35.8847,19.6943,20.3148,20.9279,39.2287,5.7785,56.9697,50.0129
2014/2/24,10.5229,10.5779,37.0529,20.4137,21.2206,21.8019,40.3849,5.8449,60.383,52.3417
2014/2/21,10.6577,10.8606,37.51,20.6826,21.3972,22.041,39.8726,5.9808,59.4564,52.284
2014/2/20,10.7981,11.2166,37.7232,20.8532,21.5169,21.9483,39.8913,6.0217,59.2115,52.2316
2014/2/19,10.7751,10.74,37.9559,21.1098,21.8639,22.0919,40.2384,6.1015,60.3181,52.3027
2014/2/18,10.6828,10.5604,37.805,21.1456,21.8095,21.9643,39.9479,5.9761,60.5187,52.5982
2014/2/17,10.7949,10.6576,38.2767,21.2279,21.8766,22.1618,39.8708,6.0845,60.5899,53.1469
2014/2/14,10.7123,10.5584,37.5644,20.8908,21.4893,21.844,39.3162,6.0777,59.5747,51.2305
2014/2/13,10.6205,10.5099,37.0875,20.5168,21.1772,21.3913,38.5526,6.0806,58.6647,50.7929
2014/2/12,10.7274,10.5811,37.4279,20.8024,21.4784,21.5413,39.3167,6.0604,60.1756,51.8126
2014/2/11,10.7115,10.6168,37.1023,20.559,21.3,21.421,38.9616,6.0572,59.7191,51.2673
2014/2/10,10.6193,10.532,36.9616,20.4776,21.3724,21.2755,38.9021,5.9656,60.6003,51.3523
2014/2/7,10.4291,10.4079,36.0591,19.9233,20.7131,20.8166,37.739,5.8875,59.2221,50.216
2014/1/30,10.3559,10.3871,35.5666,19.6424,20.3772,20.589,37.5758,5.9059,57.6208,48.9272
2014/1/29,10.4172,10.4769,35.8223,19.7457,20.5397,20.8974,37.712,5.9664,57.6675,49.3033
2014/1/28,10.3482,10.4999,35.6008,19.655,20.3783,21.0274,37.4177,5.9127,56.8825,48.6821
2014/1/27,10.3422,10.5102,35.0854,19.6099,20.3508,21.0082,37.3238,5.8712,57.6036,48.499
2014/1/24,10.4395,10.6473,35.4605,19.7216,20.2773,21.1784,37.6286,5.947,57.9382,48.6227
2014/1/23,10.4009,10.5959,35.109,19.5386,20.1256,21.0653,37.0912,5.9282,57.5895,47.9922
2014/1/22,10.1773,10.6942,35.1665,19.4919,19.9338,21.098,37.0444,5.9932,56.4282,47.3698
2014/1/21,9.9775,10.5541,34.3534,18.9717,19.399,20.5597,36.3829,5.8839,55.3305,46.4882
2014/1/20,9.8496,10.5254,33.9583,18.7476,19.0259,20.4694,36.1274,5.844,54.2257,45.3282
2014/1/17,9.905,10.6738,34.2355,18.8382,19.3122,20.5564,36.6468,5.8757,54.9156,45.9995
2014/1/16,10.0415,10.5746,34.6075,19.1279,19.5661,20.971,37.1189,5.9182,55.5696,46.1833
2014/1/15,9.9488,10.5861,34.3464,19.0775,19.6754,20.8155,37.4007,5.9217,56.2432,46.2119
2014/1/14,10.0117,10.5939,34.3484,19.0108,19.5637,20.8372,36.8833,5.9705,55.0413,46.0077
2014/1/13,9.8865,10.4613,33.9431,18.7609,19.1254,20.5688,36.3513,5.9626,53.7307,45.0144
2014/1/10,9.9151,10.4632,33.8035,18.8313,19.2398,20.5372,36.4752,5.9575,53.8925,45.295
2014/1/9,9.9275,10.5215,34.9619,19.1135,19.4621,20.6192,37.1799,5.9744,55.1105,45.9784
2014/1/8,10.0658,10.5317,35.6594,19.3319,19.7026,20.8718,37.5243,6.0126,55.9691,46.6645
2014/1/7,10.0675,10.6426,35.8233,19.3444,19.5203,20.8119,37.1535,6.0074,54.9121,46.1713
2014/1/6,10.0665,10.6825,35.7865,19.1611,19.4464,20.754,36.7212,6.0361,54.2085,45.8621
2014/1/3,10.3482,10.6703,36.8758,19.7948,20.0044,21.3977,37.5435,6.0995,55.44,47.2084
2014/1/2,10.4918,10.7722,37.1632,19.9834,20.1512,21.6083,37.6856,6.1912,54.89,47.3727
2013/12/31,10.5215,10.8695,37.1018,19.9248,20.0505,21.6921,36.9347,6.2312,53.6834,46.2049
2013/12/30,10.4171,10.8088,36.8507,19.8538,19.9846,21.4117,36.6885,6.149,53.7354,46.5157
2013/12/27,10.4372,10.8467,36.7728,19.7879,19.9552,21.3022,36.7315,6.186,53.5343,45.9983
2013/12/26,10.2927,10.8015,36.2501,19.4164,19.6278,21.0232,36.425,6.092,52.2746,45.2088
2013/12/25,10.4955,10.9517,36.8816,19.7377,20.0898,21.3307,36.7115,6.1775,53.2291,46.1773
2013/12/24,10.44,10.8989,36.5111,19.5268,19.8318,21.1059,36.6003,6.1467,51.9081,45.4178
2013/12/23,10.3971,10.9021,36.2966,19.4165,19.6276,21.0099,36.7605,6.1556,50.9973,44.7331
2013/12/20,10.4303,10.8666,36.4078,19.4548,19.6368,20.9885,35.6994,6.0869,51.3511,44.8993
2013/12/19,10.6348,11.0713,37.1174,19.7277,19.9856,21.1459,35.9014,6.2761,52.0107,45.6783
2013/12/18,10.7404,11.1142,37.4246,19.9262,20.179,21.3448,36.0891,6.3365,52.4001,45.8221
2013/12/17,10.7561,11.1144,37.3964,20.0175,20.2618,21.3851,35.859,6.3445,52.385,45.8276
2013/12/16,10.7913,11.1611,37.6131,20.0984,20.5881,21.533,35.5868,6.3647,52.8305,46.1346
2013/12/13,10.9391,11.2206,43.3463,20.8377,21.196,21.8256,36.2572,6.443,53.782,48.4082
2013/12/12,10.9937,11.3284,43.4344,20.7855,21.1521,21.8682,36.0816,6.4681,53.6954,48.6644
2013/12/11,11.0143,11.3072,43.5158,20.7213,21.0014,21.8963,35.7546,6.4976,52.8745,47.9908
2013/12/10,11.1323,11.4808,44.152,21.0172,21.2286,22.0766,36.0123,6.612,53.124,48.6222
2013/12/9,11.1539,11.5848,44.069,21.0531,21.0428,22.1143,36.2701,6.5993,53.1038,48.9721
2013/12/6,11.1323,11.5957,43.8907,20.945,20.7899,21.9465,36.0957,6.6216,52.3063,48.7656
2013/12/5,11.1566,11.6231,43.9255,21.0355,20.7644,21.9297,36.1343,6.6569,52.8445,49.4141
2013/12/4,11.187,11.6667,44.0377,21.0801,20.7015,21.9174,36.1533,6.6786,53.8503,50.892
2013/12/3,11.1014,11.6088,43.4786,20.6091,20.3055,21.578,35.7741,6.6318,53.6166,49.9204
2013/12/2,10.8701,11.6408,42.5601,20.1824,19.9556,21.1125,34.9805,6.662,53.0546,48.6283
2013/11/29,10.8841,11.3729,43.9121,21.0673,20.9938,21.9627,36.5208,6.5436,56.685,51.6564
2013/11/28,10.8805,11.4302,43.8973,20.9286,20.8764,21.9144,36.1283,6.5552,55.8899,50.6872
2013/11/27,10.8092,11.3013,42.8573,20.7943,20.6743,21.5992,35.7952,6.5259,55.466,50.8089
2013/11/26,10.7453,11.2516,42.5067,20.527,20.3944,21.4646,35.5023,6.4772,54.2728,49.4718
2013/11/25,10.7541,11.375,42.3529,20.5048,20.406,21.4838,35.4044,6.4897,53.7694,48.9753
2013/11/22,10.8321,11.6067,42.5106,20.3878,20.421,21.499,35.3163,6.5318,53.7273,49.2698
2013/11/21,10.8687,11.5496,42.4321,20.5375,20.4952,21.5631,35.5597,6.5545,54.0638,49.8695
2013/11/20,10.9329,11.3924,42.6243,20.6259,20.5873,21.7229,35.6956,6.5648,54.3189,49.5982
2013/11/19,10.9082,11.3777,42.3391,20.3527,20.4594,21.6619,35.5449,6.5376,53.8855,48.2918
2013/11/18,10.8993,11.3609,42.3613,20.3166,20.3614,21.821,35.6924,6.5745,53.7088,48.2738
2013/11/15,10.6793,11.0993,41.4534,19.8062,19.8461,21.3803,35.2888,6.351,52.5119,47.022
2013/11/14,10.4976,10.9457,40.6788,19.4161,19.4926,21.0479,34.957,6.2582,51.4919,45.9945
2013/11/13,10.5005,10.9517,40.3153,19.1443,19.0914,20.7802,34.3818,6.2614,50.1908,44.9605
2013/11/12,10.8417,11.1492,41.031,19.4903,19.4869,21.0987,34.9623,6.3849,50.5274,45.863
2013/11/11,10.8327,11.1065,40.6899,19.3397,19.349,20.7246,34.4307,6.329,50.3594,45.3139
2013/11/8,10.829,11.1363,40.5446,19.2832,19.2877,20.4332,33.5908,6.3254,49.8951,45.2435
2013/11/7,10.9441,11.281,41.1492,19.5222,19.476,20.7156,34.0435,6.373,50.6333,46.0365
2013/11/6,10.9266,11.3054,41.5746,19.6579,19.7922,20.9901,34.6326,6.3531,51.5964,46.8838
2013/11/5,11.0231,11.142,41.841,19.8479,20.2916,21.1318,35.1343,6.4331,52.0886,47.4061
2013/11/4,10.982,11.1081,41.4891,19.6801,19.9373,20.964,34.9935,6.452,50.9097,46.8366
2013/11/1,10.8902,11.1054,41.3255,19.5853,19.8225,20.9146,35.2905,6.4801,50.6021,46.3558
2013/10/31,10.9062,11.076,41.3193,19.6067,19.8663,20.9895,35.1644,6.4222,50.9186,46.7578
2013/10/30,11.3363,11.0448,42.5512,20.0783,20.8078,21.3611,35.8593,6.5772,53.5516,46.8867
2013/10/29,11.3908,11.1323,44.3198,19.6209,20.6297,20.9125,35.3929,6.5697,53.1578,46.3761
2013/10/28,11.4976,11.0637,45.6783,20.197,21.0137,21.1003,36.5816,6.4752,55.6201,46.901
2013/10/25,11.4776,10.9804,46.3468,20.2117,21.3653,20.7239,37.4473,6.5764,56.301,46.5484
2013/10/24,11.6164,11.1185,46.5513,20.6419,22.0778,21.2883,38.241,6.5958,58.6333,50.5423
2013/10/23,11.7599,11.3072,47.0607,20.7857,22.0922,21.4444,38.3766,6.6619,59.068,50.66
2013/10/22,12.2361,11.4381,47.9285,21.1522,22.716,22.1353,39.2975,6.6682,60.9802,77.0942
2013/10/21,12.303,11.4408,48.1831,21.2197,23.3009,22.1866,39.5822,6.7366,62.4736,78.5479
2013/10/18,12.2268,11.3273,48.0579,20.7868,22.6351,21.4738,38.6976,6.6673,60.3706,76.5739
2013/10/17,12.2943,11.3375,48.2345,20.7197,22.4029,21.4683,38.5911,6.6494,59.2594,75.1991
2013/10/16,12.2546,11.2735,48.0235,20.7015,22.6011,21.52,38.8619,6.6625,59.5431,75.9902
2013/10/15,12.3406,11.4043,48.9769,21.3642,23.3825,22.0634,39.6372,6.7269,61.1514,79.3516
2013/10/14,12.1976,11.4434,49.1973,21.4304,23.5036,21.8802,39.0871,6.7887,61.92,79.5697
2013/10/11,12.055,11.4058,49.0121,21.0675,23.2181,21.3961,39.2403,6.8266,62.0935,79.8223
2013/10/10,11.8788,11.2575,48.3285,20.6848,22.8472,21.0641,38.813,6.7043,61.9665,79.7628
2013/10/9,12.045,11.3537,48.4859,20.8673,22.9851,21.1205,39.3125,6.7883,62.4766,80.9348
2013/10/8,12.0177,11.3435,48.2787,20.6274,22.7259,20.9415,39.2036,6.7602,61.5426,80.7366
2013/9/30,11.8649,11.2397,47.7108,20.2569,22.4689,20.7421,39.1154,6.7031,60.0248,76.2724
2013/9/27,11.7873,11.2383,47.3898,20.0792,21.8791,20.5102,38.9148,6.6962,58.8191,75.1686
2013/9/26,11.8099,11.2065,47.2503,20.1977,21.7145,20.5067,38.249,6.6771,58.4437,75.7152
2013/9/25,12.0407,11.3094,48.052,20.8309,22.3912,20.5405,37.7059,6.7962,59.2809,76.8805
2013/9/24,12.1358,11.3689,48.2683,21.0213,22.3175,20.5828,37.9568,6.8201,59.7623,76.7255
2013/9/23,12.2489,11.4415,48.6875,20.9626,22.2032,20.4415,37.8646,6.9382,59.2227,76.7716
2013/9/18,12.0875,11.3382,48.0418,20.5707,21.504,20.1579,36.9501,6.8961,57.2695,74.4112
2013/9/17,12.0262,11.4032,47.834,20.4525,21.0583,20.1508,36.4763,6.8943,57.0448,73.327
2013/9/16,12.2183,11.5711,48.811,20.896,21.2842,20.5735,36.956,7.0528,57.7369,74.6992
2013/9/13,12.2397,11.6044,49.107,20.8727,21.1258,20.664,36.601,7.0854,57.1285,73.7161
2013/9/12,12.3444,11.7171,49.3866,20.9784,20.992,20.4112,36.2397,7.19,56.2258,73.3157
2013/9/11,12.3141,11.847,49.7762,20.977,20.8218,20.4788,36.2519,7.0434,56.2677,72.9406
2013/9/10,12.2552,11.762,49.1694,20.8836,20.9022,20.3651,36.5806,7.0431,58.3894,75.3168
2013/9/9,12.0023,11.5495,48.6628,20.4349,20.682,20.273,36.7946,7.0371,58.6068,75.7741
2013/9/6,11.8094,11.3231,48.0102,19.9883,20.4364,20.0847,37.0563,6.6574,58.52,75.6312
2013/9/5,11.8244,11.289,47.8333,19.6567,20.2332,20.1258,36.9072,6.6151,58.2928,74.9773
2013/9/4,11.9132,11.3516,48.2093,19.6708,20.1131,20.0233,36.7596,6.6104,57.7513,74.1603
2013/9/3,11.9383,11.2971,47.8797,19.5813,20.1093,19.9699,36.9641,6.6251,57.6819,74.5109
2013/9/2,11.8331,11.1909,47.4586,19.4223,19.7538,19.65,36.4572,6.5261,56.7058,73.5981
2013/8/30,11.7989,11.1601,48.7082,19.3953,19.5045,19.9967,36.5465,6.5429,55.5235,72.0569
2013/8/29,11.8787,11.2663,48.8766,19.4409,19.9097,20.2343,37.2536,6.5796,57.8257,74.7802
2013/8/28,11.9129,11.3346,49.4461,19.3273,19.9572,20.2223,37.2587,6.6447,58.3504,74.3017
2013/8/27,12.0539,11.2705,47.8098,19.2418,20.259,20.4563,38.1962,6.6888,59.5143,74.4145
2013/8/26,12.0203,11.2829,47.7477,18.9354,20.2001,20.2796,38.5296,6.7023,59.9258,73.8119
2013/8/23,11.9586,11.1858,40.9489,18.5564,19.8213,19.8914,38.0021,6.6249,58.3844,72.8619
2013/8/22,12.3465,11.5449,42.4012,18.6296,19.7028,19.9322,37.9055,6.6788,58.2027,73.6384
2013/8/21,12.7798,11.5865,42.7957,18.6486,19.6659,19.9465,37.6884,6.7187,57.635,73.5078
2013/8/20,12.7736,11.4855,42.3012,18.5727,19.7628,19.8299,37.6817,6.7392,56.9589,72.7288
2013/8/19,12.9128,11.4008,42.63,18.561,19.8025,19.8772,38.1396,6.7888,58.9819,71.3683
2013/8/16,12.8648,11.3623,43.0213,18.3127,19.4536,19.6181,37.6507,6.7916,56.5548,68.1123
2013/8/15,12.9546,11.3908,44.1211,18.6581,19.9241,19.9712,38.6941,6.771,58.3248,69.4275
2013/8/14,13.0776,11.5164,44.5551,18.7904,20.2278,20.2548,39.7949,6.8219,58.5302,70.1116
2013/8/13,13.3265,11.5526,44.1212,18.8684,20.1624,20.393,39.9162,6.843,58.1764,69.2346
2013/8/12,13.3026,11.5912,44.2182,18.6549,20.1318,20.412,40.0563,6.8315,57.5745,68.9522
2013/8/9,13.0314,11.1891,43.0144,18.2631,19.9567,20.0547,39.9361,6.6728,57.5063,68.2467
2013/8/8,13.0828,11.134,42.2788,18.2566,19.981,20.0323,39.9566,6.6633,58.108,72.5946
2013/8/7,13.1434,11.1547,42.1431,18.2979,19.8839,20.0238,39.4565,6.6813,57.6509,72.1548
2013/8/6,13.2741,11.2568,42.3678,18.454,20.0821,20.3084,40.2358,6.7126,58.9425,73.8381
2013/8/5,13.0192,11.2333,42.063,18.3864,19.5703,20.2054,39.8346,6.7342,58.3774,72.9221
2013/8/2,12.8847,11.1774,41.3154,18.1696,19.2618,19.811,38.8066,6.6778,57.4112,72.4135
2013/8/1,12.9487,11.1511,41.1763,18.1277,19.311,19.6192,38.7898,6.6858,57.3364,72.2382
2013/7/31,12.6647,11.0319,40.3359,17.6688,18.7932,19.2969,37.8131,6.5844,54.8152,70.2184
2013/7/30,13.1769,10.9847,40.3607,17.5809,18.6073,19.3675,38.031,6.5683,54.9677,69.272
2013/7/29,13.0858,10.8097,39.9987,17.5865,18.6769,19.3248,38.2984,6.4869,56.3901,70.5531
2013/7/26,13.279,10.9678,40.4845,17.9829,19.0424,19.6508,38.7347,6.6146,57.3096,71.3754
2013/7/25,13.252,11.033,40.715,18.0428,19.117,19.903,38.8024,6.6483,57.2554,71.0311
2013/7/24,13.4,11.0894,41.0163,18.2485,19.4787,19.8096,39.6772,6.6633,59.7254,73.7491
2013/7/23,13.433,11.1911,41.2933,18.2326,19.476,19.8354,38.9305,6.7345,58.7005,72.652
2013/7/22,13.2129,11.044,40.0757,17.7239,19.0206,19.4003,38.1668,6.6347,57.1149,70.0094
2013/7/19,13.1028,11.0064,39.4584,17.5778,18.7366,19.2635,37.1309,6.6421,55.3532,68.3793
2013/7/18,13.4008,10.979,40.5271,17.9534,19.1597,19.7738,37.7579,6.7321,56.0594,69.7053
2013/7/17,13.5404,11.0768,41.0212,18.0984,19.2795,19.9214,37.8327,6.8335,55.49,68.9879
2013/7/16,13.6583,11.1578,41.618,18.3423,19.5257,20.3795,38.606,6.9032,56.2743,69.2433
2013/7/15,13.5888,11.238,41.3065,18.1712,19.2501,20.2057,38.3894,6.8899,55.3836,68.7782
2013/7/12,13.5142,11.2516,40.8902,17.8752,18.8585,19.9911,37.2925,6.843,53.6866,67.0908
2013/7/11,13.6713,11.3914,41.4865,18.0634,19.091,20.1674,37.1499,6.9922,53.5444,67.1126
2013/7/10,13.2421,11.1907,40.0366,17.4973,18.7109,19.7528,36.3178,6.7125,52.3494,65.4365
2013/7/9,13.0883,10.9455,38.731,17.0009,18.2406,19.4301,35.6646,6.6111,50.847,63.8184
2013/7/8,12.9919,10.8261,38.4619,16.937,18.1881,19.4947,35.3285,6.609,50.4274,63.4065
2013/7/5,13.3632,11.0885,40.3465,17.6548,18.7275,19.8893,36.1703,6.7034,52.5031,65.9093
2013/7/4,13.3077,11.1266,40.1971,17.7721,18.8087,19.942,36.636,6.6436,53.6654,66.8532
2013/7/3,13.354,11.0452,39.3726,17.6072,18.5575,19.9827,37.014,6.6164,53.9799,67.3822
2013/7/2,13.4665,10.9711,39.7315,17.7451,18.5421,19.8889,36.7116,6.7145,52.8466,66.3292
2013/7/1,13.3339,10.876,39.3923,17.5847,18.3291,19.3811,35.4439,6.7231,51.6478,64.9162
2013/6/28,13.2677,10.5307,43.5776,17.8658,17.8178,19.0913,34.4877,6.7516,53.9665,63.5398
2013/6/27,13.2488,10.2907,43.6251,17.811,17.7293,18.9752,34.8087,6.5731,54.4573,64.0819
2013/6/26,13.1773,10.324,44.1071,18.0017,18.0171,19.2274,35.0151,6.5085,55.7709,65.1025
2013/6/25,13.0884,10.4687,43.9281,17.8292,17.6682,19.1335,33.8987,6.5874,53.069,63.5732
2013/6/24,13.0196,10.6017,44.408,17.9022,17.5734,19.1375,34.039,6.5703,52.4039,61.8114
2013/6/21,13.775,11.1608,47.3916,19.0363,18.638,20.0233,35.6427,6.9375,55.4886,64.6705
2013/6/20,13.7969,11.3183,47.8091,19.1771,18.6717,20.0204,35.5977,7.0306,55.694,65.1539
2013/6/19,14.0824,11.6047,49.5075,19.8109,19.319,20.5004,36.8672,7.2266,57.7592,68.0462
2013/6/18,14.2719,11.718,49.5953,19.9431,19.4916,20.2736,37.1113,7.3048,57.892,68.4364
2013/6/17,14.2114,11.7474,49.7473,19.9277,19.312,20.0473,37.2308,7.2995,57.8368,67.6024
2013/6/14,14.2068,11.7575,49.8794,19.9287,19.3572,20.1285,36.5933,7.3448,57.6077,67.439
2013/6/13,14.1186,11.7787,49.4135,19.6549,18.9924,19.997,35.7272,7.3091,55.4906,65.7022
2013/6/7,14.7057,12.1425,51.4321,20.2668,19.6328,20.4724,36.2133,7.4989,55.856,67.3972
2013/6/6,14.9478,12.3122,52.3526,20.6026,19.9279,20.989,36.722,7.5815,56.3425,68.7021
2013/6/5,15.1493,12.4325,53.1113,20.8876,20.09,21.1278,37.4112,7.6831,57.091,70.0883
2013/6/4,15.1109,12.4168,52.9761,20.8794,20.0205,21.0757,37.3022,7.7047,56.4951,69.9003
2013/6/3,15.2809,12.5197,53.9689,21.2381,20.4835,21.3793,38.115,7.7574,57.9069,71.5298
2013/5/31,15.2832,12.5165,54.2279,21.3581,20.5861,21.3523,38.4388,7.7496,58.6946,71.8124
2013/5/30,15.3886,12.5665,54.6856,21.5129,20.8907,21.5818,38.4057,7.8067,59.2162,72.2448
2013/5/29,15.4423,12.6334,54.8788,21.4959,21.0222,21.5717,37.8821,7.8318,59.2708,72.5028
2013/5/28,15.332,12.6609,54.6902,21.409,20.701,21.4988,37.594,7.8555,58.7153,72.5117
2013/5/27,15.2008,12.5438,54.1709,21.3352,20.6694,21.3298,37.5816,7.6923,60.225,74.1717
2013/5/24,15.1206,12.5525,53.9812,21.2142,20.478,21.2367,37.0436,7.6977,59.8154,73.543
2013/5/23,15.0854,12.5214,53.4613,20.9754,20.2202,21.1591,36.4754,7.6838,58.3539,72.4405
2013/5/22,15.306,12.6601,54.3048,21.094,20.5956,21.2372,36.4498,7.79,58.2178,72.5872
2013/5/21,15.6792,12.6876,54.3648,21.2739,20.6122,21.0739,36.4341,7.7815,60.0326,73.4669
2013/5/20,15.6198,12.7057,53.703,21.0692,20.3588,21.0941,36.2011,7.7918,58.074,72.7747
2013/5/17,15.5204,12.6463,53.0733,20.7641,20.0589,20.9463,36.5675,7.7352,56.6548,71.5495
2013/5/16,15.3086,12.4129,52.1741,20.3791,19.8476,20.651,36.3975,7.6286,55.6191,70.3524
2013/5/15,15.162,12.2961,51.7436,20.1583,19.6311,20.5083,36.2795,7.4998,55.2981,69.3118
2013/5/14,15.1121,12.2971,51.5382,19.9678,19.3956,20.3462,35.5989,7.496,53.42,68.0126
2013/5/13,15.1981,12.4308,52.1913,20.2316,19.6443,20.7301,35.9003,7.5835,54.1479,69.7224
2013/5/10,15.1364,12.4708,52.3036,20.1424,19.716,20.6025,35.9284,7.6328,53.2578,68.5167
2013/5/9,15.0422,12.4042,52.0981,19.9408,19.5342,20.5722,35.8227,7.5978,53.4661,69.0377
2013/5/8,14.9644,12.5387,52.326,19.9801,19.5717,20.3655,35.9837,7.6453,52.9847,68.5644
2013/5/7,14.9305,12.5144,52.1475,19.8053,19.303,20.3117,35.3443,7.6108,51.9016,67.5345
2013/5/6,14.7024,12.5034,51.8502,19.7544,19.1996,20.0598,35.4443,7.6301,52.1796,67.8974
2013/5/3,14.5803,12.3772,50.8687,19.4486,18.8381,19.6435,35.0238,7.581,50.8783,65.7523
2013/5/2,14.3397,12.2554,50.0477,19.1483,18.434,19.418,34.1329,7.4671,49.7691,64.5725
2013/4/26,14.5714,12.3179,51.9345,18.8906,18.5229,19.2034,34.958,7.5848,46.5821,63.4551
2013/4/25,15.2867,12.2638,51.6157,19.1203,18.8511,19.4944,35.7849,7.7202,46.8912,69.6069
2013/4/24,15.4934,12.264,51.4056,19.2898,19.2455,19.5683,35.9642,7.8079,49.3943,72.2542
2013/4/23,15.9359,12.1381,50.3203,18.941,18.8005,19.6987,35.1398,7.6985,47.9729,68.5915
2013/4/22,16.3447,12.385,51.3805,19.2793,19.3147,20.2545,36.4475,7.9194,48.5758,70.6339
2013/4/19,16.4162,12.3806,50.0805,19.2791,18.8944,20.5001,36.0563,7.9749,47.9051,68.2305
2013/4/18,16.112,12.1871,48.7133,18.8651,18.5506,20.1256,35.3391,7.7795,46.7617,66.6054
2013/4/17,16.0316,12.2145,49.2238,18.6824,18.5224,20.3744,35.3557,7.755,46.3801,66.4304
2013/4/16,16.1083,12.2268,49.0673,18.6164,18.4074,19.988,34.5896,7.8124,45.3979,65.7525
2013/4/15,16.1955,12.2266,49.1743,18.4221,18.2175,20.0704,34.4718,7.7513,44.74,66.4182
2013/4/12,16.867,12.4612,48.5696,18.7191,18.4313,20.3554,34.4784,7.7724,45.5015,67.9859
2013/4/11,17.5864,12.5511,49.16,18.8611,18.4909,20.2481,34.7174,7.8022,45.7111,68.9308
2013/4/10,17.5765,12.6094,49.1604,18.9048,18.4959,20.3888,34.8075,7.8076,45.8931,72.3205
2013/4/9,17.8077,12.5333,49.6982,18.9129,18.6721,20.183,35.5106,7.8253,46.288,72.5803
2013/4/8,17.7706,12.5044,49.066,18.7669,18.443,20.2684,36.1117,7.7679,46.0769,72.2099
2013/4/3,17.9701,12.6434,48.093,18.818,18.4075,20.0819,35.5943,7.8351,45.0974,71.2203
2013/4/2,18.1389,12.66,48.5478,18.9442,18.6187,20.2208,35.4976,7.8106,45.0782,70.5775
2013/4/1,18.1636,12.6776,48.5487,19.0667,18.7582,20.6426,37.0786,7.7824,46.4487,73.3413
2013/3/29,18.1609,12.6931,46.5576,19.1842,18.6218,20.7828,36.9863,7.789,42.7964,74.4982
2013/3/28,18.2212,12.7336,46.9888,18.1462,17.936,21.1028,37.0199,7.7475,42.2177,74.9479
2013/3/27,19.0075,12.8859,46.7465,18.6464,18.3477,21.3333,37.5312,8.1646,43.386,50.1107
2013/3/26,18.9529,12.8936,46.5642,18.9862,18.2759,21.6258,37.5972,8.2133,43.2433,50.1121
2013/3/25,19.9282,13.092,46.6864,19.1547,18.3648,21.5047,37.2858,8.3557,43.2471,49.5242
2013/3/22,19.946,13.5283,46.2349,19.1275,18.5253,21.5043,37.4033,8.3889,43.309,49.96
2013/3/21,19.9407,13.4234,45.2172,19.0575,18.5203,21.4663,37.0944,8.385,42.9667,54.777
2013/3/20,19.649,13.4057,45.1117,18.9128,18.3914,21.4268,36.6141,8.3934,41.9648,54.1288
2013/3/19,20.3125,13.2484,44.0887,18.493,17.7838,20.9561,35.8056,8.0977,40.8105,52.2497
2013/3/18,19.9571,13.1029,43.8825,18.4228,17.7136,21.1334,36.2432,8.0157,40.5445,52.1986
2013/3/15,19.889,13.3765,45.0975,18.7722,17.9679,21.5374,36.3902,8.1757,40.7249,52.7596
2013/3/14,19.7496,13.3298,45.1365,18.6137,17.9509,21.5979,36.1178,8.1176,40.2864,51.6404
2013/3/13,19.8211,13.2781,45.5455,18.571,17.8181,21.7608,35.5766,8.0803,39.8737,50.715
2013/3/12,20.1059,13.3567,45.6866,18.8721,18.1065,21.8892,36.2536,8.1527,40.0452,51.5187
2013/3/11,20.8215,13.307,46.435,19.2427,18.5258,22.3358,37.3732,8.2153,41.4147,53.2606
2013/3/8,20.8257,13.3671,46.2734,19.2298,18.5619,22.4485,37.1962,8.2589,41.329,53.0994
2013/3/7,20.9282,13.2939,46.5296,19.3485,18.5526,22.7166,37.7841,8.2733,42.0515,53.2521
2013/3/6,21.1407,13.2687,46.5818,19.5585,18.7803,22.6785,38.8314,8.4152,42.9574,53.8393
2013/3/5,20.7694,13.167,45.9545,19.3575,18.4872,22.3458,38.239,8.3949,41.6114,51.892
2013/3/4,20.3559,13.0994,45.6053,19.0878,18.2105,21.9184,37.1503,8.1044,40.1725,50.7427
2013/3/1,20.3512,13.4533,48.1432,19.8121,18.9261,22.0417,37.7471,8.54,40.9917,51.9763
2013/2/28,20.1141,13.5363,47.8993,19.7015,18.8585,21.9578,37.0575,8.6105,40.1475,51.1507
2013/2/27,19.7617,13.3306,46.7639,19.1118,18.1479,21.7215,36.1902,8.3949,37.4882,47.7032
2013/2/26,19.7554,13.2554,46.5665,19.0168,18.1521,21.7616,36.6871,8.2591,37.4336,49.5347
